Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","705","Slovenia","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","532.0126","E","Estimated value",""
"GT","Emissions Totals","705","Slovenia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","418.7249","E","Estimated value",""
"GT","Emissions Totals","705","Slovenia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","40.3146","E","Estimated value",""
"GT","Emissions Totals","705","Slovenia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2644.9219","E","Estimated value",""
"GT","Emissions Totals","090","Solomon Islands","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.9481","E","Estimated value",""
"GT","Emissions Totals","090","Solomon Islands","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0139","E","Estimated value",""
"GT","Emissions Totals","090","Solomon Islands","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","42.6988","E","Estimated value",""
"GT","Emissions Totals","090","Solomon Islands","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","26.5477","E","Estimated value",""
"GT","Emissions Totals","090","Solomon Islands","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3.6742","E","Estimated value",""
"GT","Emissions Totals","090","Solomon Islands","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","72.9206","E","Estimated value",""
"GT","Emissions Totals","706","Somalia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","45.3934","E","Estimated value",""
"GT","Emissions Totals","706","Somalia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0111","E","Estimated value",""
"GT","Emissions Totals","706","Somalia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","80.0305","E","Estimated value",""
"GT","Emissions Totals","706","Somalia","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1.6291","E","Estimated value",""
"GT","Emissions Totals","706","Somalia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1271.0148","E","Estimated value",""
"GT","Emissions Totals","706","Somalia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.9305","E","Estimated value",""
"GT","Emissions Totals","706","Somalia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1355.605","E","Estimated value",""
"GT","Emissions Totals","710","South Africa","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","377.7278","E","Estimated value",""
"GT","Emissions Totals","710","South Africa","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3.2655","E","Estimated value",""
"GT","Emissions Totals","710","South Africa","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","52628.9106","E","Estimated value",""
"GT","Emissions Totals","710","South Africa","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","807.1997","E","Estimated value",""
"GT","Emissions Totals","710","South Africa","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","10576.3787","E","Estimated value",""
"GT","Emissions Totals","710","South Africa","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","865.36","E","Estimated value",""
"GT","Emissions Totals","710","South Africa","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","64877.8491","E","Estimated value",""
"GT","Emissions Totals","728","South Sudan","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","15.6232","E","Estimated value",""
"GT","Emissions Totals","728","South Sudan","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.004","E","Estimated value",""
"GT","Emissions Totals","728","South Sudan","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","101.1273","E","Estimated value",""
"GT","Emissions Totals","728","South Sudan","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","437.4496","E","Estimated value",""
"GT","Emissions Totals","728","South Sudan","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1.069","E","Estimated value",""
"GT","Emissions Totals","728","South Sudan","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","539.6459","E","Estimated value",""
"GT","Emissions Totals","724","Spain","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","469.6365","E","Estimated value",""
"GT","Emissions Totals","724","Spain","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3.7626","E","Estimated value",""
"GT","Emissions Totals","724","Spain","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","25217.7598","E","Estimated value",""
"GT","Emissions Totals","724","Spain","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","5655.0172","E","Estimated value",""
"GT","Emissions Totals","724","Spain","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","13149.8219","E","Estimated value",""
"GT","Emissions Totals","724","Spain","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","997.0983","E","Estimated value",""
"GT","Emissions Totals","724","Spain","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","45019.6973","E","Estimated value",""
"GT","Emissions Totals","144","Sri Lanka","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","117.8012","E","Estimated value",""
"GT","Emissions Totals","144","Sri Lanka","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.493","E","Estimated value",""
"GT","Emissions Totals","144","Sri Lanka","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3087.5268","E","Estimated value",""
"GT","Emissions Totals","144","Sri Lanka","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3298.4339","E","Estimated value",""
"GT","Emissions Totals","144","Sri Lanka","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","130.6394","E","Estimated value",""
"GT","Emissions Totals","144","Sri Lanka","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6516.6001","E","Estimated value",""
"GT","Emissions Totals","729","Sudan","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","136.3582","E","Estimated value",""
"GT","Emissions Totals","729","Sudan","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1.2132","E","Estimated value",""
"GT","Emissions Totals","729","Sudan","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3696.2176","E","Estimated value",""
"GT","Emissions Totals","729","Sudan","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3818.0305","E","Estimated value",""
"GT","Emissions Totals","729","Sudan","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","321.4973","E","Estimated value",""
"GT","Emissions Totals","729","Sudan","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7835.7454","E","Estimated value",""
"GT","Emissions Totals","740","Suriname","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3.3445","E","Estimated value",""
"GT","Emissions Totals","740","Suriname","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0168","E","Estimated value",""
"GT","Emissions Totals","740","Suriname","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","254.2552","E","Estimated value",""
"GT","Emissions Totals","740","Suriname","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","93.6447","E","Estimated value",""
"GT","Emissions Totals","740","Suriname","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4.4546","E","Estimated value",""
"GT","Emissions Totals","740","Suriname","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","352.3545","E","Estimated value",""
"GT","Emissions Totals","752","Sweden","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","45.2851","E","Estimated value",""
"GT","Emissions Totals","752","Sweden","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.7996","E","Estimated value",""
"GT","Emissions Totals","752","Sweden","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2584.157","E","Estimated value",""
"GT","Emissions Totals","752","Sweden","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1796.7053","E","Estimated value",""
"GT","Emissions Totals","752","Sweden","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1267.983","E","Estimated value",""
"GT","Emissions Totals","752","Sweden","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","211.8947","E","Estimated value",""
"GT","Emissions Totals","752","Sweden","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","5860.74","E","Estimated value",""
"GT","Emissions Totals","756","Switzerland","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","46.0251","E","Estimated value",""
"GT","Emissions Totals","756","Switzerland","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.7125","E","Estimated value",""
"GT","Emissions Totals","756","Switzerland","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6318.6214","E","Estimated value",""
"GT","Emissions Totals","756","Switzerland","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2458.5426","E","Estimated value",""
"GT","Emissions Totals","756","Switzerland","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1288.7018","E","Estimated value",""
"GT","Emissions Totals","756","Switzerland","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","188.8226","E","Estimated value",""
"GT","Emissions Totals","756","Switzerland","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","10254.6884","E","Estimated value",""
"GT","Emissions Totals","760","Syrian Arab Republic","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","99.5335","E","Estimated value",""
"GT","Emissions Totals","760","Syrian Arab Republic","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1036","E","Estimated value",""
"GT","Emissions Totals","760","Syrian Arab Republic","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3197.1503","E","Estimated value",""
"GT","Emissions Totals","760","Syrian Arab Republic","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2786.9383","E","Estimated value",""
"GT","Emissions Totals","760","Syrian Arab Republic","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","27.4467","E","Estimated value",""
"GT","Emissions Totals","760","Syrian Arab Republic","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6011.5352","E","Estimated value",""
"GT","Emissions Totals","762","Tajikistan","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","45.7696","E","Estimated value",""
"GT","Emissions Totals","762","Tajikistan","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.2422","E","Estimated value",""
"GT","Emissions Totals","762","Tajikistan","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","660.2479","E","Estimated value",""
"GT","Emissions Totals","762","Tajikistan","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","21.2028","E","Estimated value",""
"GT","Emissions Totals","762","Tajikistan","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1281.5491","E","Estimated value",""
"GT","Emissions Totals","762","Tajikistan","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","64.1867","E","Estimated value",""
"GT","Emissions Totals","762","Tajikistan","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2027.1866","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","675.5926","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.134","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","30672.4016","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","18916.593","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","565.5004","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","50154.495","E","Estimated value",""
"GT","Emissions Totals","626","Timor-Leste","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4.215","E","Estimated value",""
"GT","Emissions Totals","626","Timor-Leste","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0261","E","Estimated value",""
"GT","Emissions Totals","626","Timor-Leste","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","67.4425","E","Estimated value",""
"GT","Emissions Totals","626","Timor-Leste","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","118.0192","E","Estimated value",""
"GT","Emissions Totals","626","Timor-Leste","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6.9084","E","Estimated value",""
"GT","Emissions Totals","626","Timor-Leste","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","192.37","E","Estimated value",""
"GT","Emissions Totals","768","Togo","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","39.1781","E","Estimated value",""
"GT","Emissions Totals","768","Togo","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.169","E","Estimated value",""
"GT","Emissions Totals","768","Togo","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","444.8155","E","Estimated value",""
"GT","Emissions Totals","768","Togo","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1096.9881","E","Estimated value",""
"GT","Emissions Totals","768","Togo","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","44.7904","E","Estimated value",""
"GT","Emissions Totals","768","Togo","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1586.594","E","Estimated value",""
"GT","Emissions Totals","772","Tokelau","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","772","Tokelau","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","772","Tokelau","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","772","Tokelau","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","772","Tokelau","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","776","Tonga","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1482","E","Estimated value",""
"GT","Emissions Totals","776","Tonga","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","776","Tonga","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","25.356","E","Estimated value",""
"GT","Emissions Totals","776","Tonga","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4.1503","E","Estimated value",""
"GT","Emissions Totals","776","Tonga","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0938","E","Estimated value",""
"GT","Emissions Totals","776","Tonga","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","29.6001","E","Estimated value",""
"GT","Emissions Totals","780","Trinidad and Tobago","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","60.6779","E","Estimated value",""
"GT","Emissions Totals","780","Trinidad and Tobago","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.2921","E","Estimated value",""
"GT","Emissions Totals","780","Trinidad and Tobago","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","14027.7807","E","Estimated value",""
"GT","Emissions Totals","780","Trinidad and Tobago","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1698.9801","E","Estimated value",""
"GT","Emissions Totals","780","Trinidad and Tobago","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","607.403","E","Estimated value",""
"GT","Emissions Totals","780","Trinidad and Tobago","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","16334.1638","E","Estimated value",""
"GT","Emissions Totals","788","Tunisia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","98.9832","E","Estimated value",""
"GT","Emissions Totals","788","Tunisia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.9599","E","Estimated value",""
"GT","Emissions Totals","788","Tunisia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4715.5251","E","Estimated value",""
"GT","Emissions Totals","788","Tunisia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2771.5295","E","Estimated value",""
"GT","Emissions Totals","788","Tunisia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","254.3644","E","Estimated value",""
"GT","Emissions Totals","788","Tunisia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7741.4191","E","Estimated value",""
"GT","Emissions Totals","792","Türkiye","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1023.7227","E","Estimated value",""
"GT","Emissions Totals","792","Türkiye","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","11.0176","E","Estimated value",""
"GT","Emissions Totals","792","Türkiye","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","43562.4546","E","Estimated value",""
"GT","Emissions Totals","792","Türkiye","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4408.0166","E","Estimated value",""
"GT","Emissions Totals","792","Türkiye","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","28664.2363","E","Estimated value",""
"GT","Emissions Totals","792","Türkiye","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2919.6641","E","Estimated value",""
"GT","Emissions Totals","792","Türkiye","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","79554.3716","E","Estimated value",""
"GT","Emissions Totals","795","Turkmenistan","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","27.9111","E","Estimated value",""
"GT","Emissions Totals","795","Turkmenistan","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.2495","E","Estimated value",""
"GT","Emissions Totals","795","Turkmenistan","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","8450.6008","E","Estimated value",""
"GT","Emissions Totals","795","Turkmenistan","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","140.265","E","Estimated value",""
"GT","Emissions Totals","795","Turkmenistan","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","781.5118","E","Estimated value",""
"GT","Emissions Totals","795","Turkmenistan","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","66.1203","E","Estimated value",""
"GT","Emissions Totals","795","Turkmenistan","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","9438.4979","E","Estimated value",""
"GT","Emissions Totals","796","Turks and Caicos Islands","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1227","E","Estimated value",""
"GT","Emissions Totals","796","Turks and Caicos Islands","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0007","E","Estimated value",""
"GT","Emissions Totals","796","Turks and Caicos Islands","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","44.0194","E","Estimated value",""
"GT","Emissions Totals","796","Turks and Caicos Islands","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3.4363","E","Estimated value",""
"GT","Emissions Totals","796","Turks and Caicos Islands","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.195","E","Estimated value",""
"GT","Emissions Totals","796","Turks and Caicos Islands","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","47.6507","E","Estimated value",""
"GT","Emissions Totals","798","Tuvalu","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.3606","E","Estimated value",""
"GT","Emissions Totals","798","Tuvalu","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","798","Tuvalu","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1.5904","E","Estimated value",""
"GT","Emissions Totals","798","Tuvalu","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","10.0958","E","Estimated value",""
"GT","Emissions Totals","798","Tuvalu","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0009","E","Estimated value",""
"GT","Emissions Totals","798","Tuvalu","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","11.6871","E","Estimated value",""
"GT","Emissions Totals","800","Uganda","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","201.1105","E","Estimated value",""
"GT","Emissions Totals","800","Uganda","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.8449","E","Estimated value",""
"GT","Emissions Totals","800","Uganda","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","477.0287","E","Estimated value",""
